Date,Commodity,State,District,Market,Total_Arrival,Population,MinPrice,MaxPrice,ModalPrice
12-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"4970,0",3.945.000,1430,1530,1480
13-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"5350,0",3.945.000,1440,1540,1490
14-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"5700,0",3.945.000,1440,1540,1490
15-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"6060,0",3.945.000,1430,1530,1480
16-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"6460,0",3.945.000,1450,1550,1500
17-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"6910,0",3.945.000,1450,1550,1500
18-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"7060,0",3.945.000,1450,1550,1500
19-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"7400,0",3.945.000,1440,1540,1490
20-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"7780,0",3.945.000,1440,1540,1490
21-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"8190,0",3.945.000,1420,1520,1470
22-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"8490,0",3.945.000,1400,1500,1450
23-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"8830,0",3.945.000,1430,1530,1480
24-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"9200,0",3.945.000,1430,1530,1485
25-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"9530,0",3.945.000,1450,1550,1500
26-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"9530,0",3.945.000,N/A,N/A,N/A
27-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"9870,0",3.945.000,1460,1560,1510
28-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"10190,0",3.945.000,1450,1550,1500
29-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"10525,0",3.945.000,1450,1550,1500
30-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"10875,0",3.945.000,1450,1550,1500
31-Jan-2023,Onion,Uttar Pradesh,Lucknow,0,"10875,0",3.945.000,N/A,N/A,N/A
01-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"11185,0",3.945.000,1460,1560,1510
02-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"11645,0",3.945.000,1450,1550,1500
03-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"12085,0",3.945.000,1470,1570,1520
04-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"12505,0",3.945.000,1450,1550,1500
05-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"13005,0",3.945.000,1450,1550,1500
06-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"13505,0",3.945.000,1450,1550,1500
07-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"13905,0",3.945.000,1470,1570,1520
08-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"14305,0",3.945.000,1480,1580,1530
09-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"14655,0",3.945.000,1480,1580,1530
10-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"14995,0",3.945.000,1490,1590,1540
11-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"15315,0",3.945.000,1490,1590,1540
12-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"15685,0",3.945.000,1500,1600,1550
13-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"16025,0",3.945.000,1500,1600,1550
14-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"16415,0",3.945.000,1480,1580,1530
15-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"16785,0",3.945.000,1470,1570,1520
16-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"17135,0",3.945.000,1470,1570,1520
17-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"17495,0",3.945.000,1490,1590,1540
18-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"17925,0",3.945.000,1490,1590,1540
19-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"18375,0",3.945.000,1480,1580,1530
20-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"18745,0",3.945.000,1480,1580,1530
21-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"19125,0",3.945.000,1470,1570,1520
22-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"19505,0",3.945.000,1430,1530,1480
23-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"19925,0",3.945.000,1440,1540,1490
24-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"20285,0",3.945.000,1430,1530,1480
25-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"20645,0",3.945.000,1430,1530,1480
26-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"21075,0",3.945.000,1420,1520,1470
27-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"21485,0",3.945.000,1420,1520,1470
28-Feb-2023,Onion,Uttar Pradesh,Lucknow,0,"21855,0",3.945.000,1430,1530,1480
01-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"21855,0",3.945.000,N/A,N/A,N/A
02-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"22275,0",3.945.000,1420,1520,1470
03-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"22695,0",3.945.000,1370,1470,1420
04-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"23065,0",3.945.000,1360,1460,1410
05-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"23465,0",3.945.000,1370,1470,1420
06-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"23815,0",3.945.000,1360,1460,1415
07-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"24195,0",3.945.000,1250,1350,1300
08-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"24195,0",3.945.000,N/A,N/A,N/A
09-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"24585,0",3.945.000,1100,1300,1200
10-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"24915,0",3.945.000,1000,1200,1100
11-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"25285,0",3.945.000,1000,1150,1100
12-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"25625,0",3.945.000,1060,1160,1110
13-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"26045,0",3.945.000,1000,1170,1120
14-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"26470,0",3.945.000,1000,1150,1100
15-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"26870,0",3.945.000,1000,1150,1100
16-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"26910,0",3.945.000,1000,1160,1110
17-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"27270,0",3.945.000,1100,1200,1150
18-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"27636,0",3.945.000,1130,1230,1200
19-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"28016,0",3.945.000,1100,1250,1200
20-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"28426,0",3.945.000,1000,1200,1150
21-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"28826,0",3.945.000,1000,1200,1150
22-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"29186,0",3.945.000,1000,1230,1180
23-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"29556,0",3.945.000,1050,1250,1200
24-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"29936,0",3.945.000,1000,1300,1200
25-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"30336,0",3.945.000,1000,1270,1220
26-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"30746,0",3.945.000,1170,1270,1220
27-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"31106,0",3.945.000,1000,1270,1220
28-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"31456,0",3.945.000,1100,1280,1230
29-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"31856,0",3.945.000,1100,1270,1220
30-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"32286,0",3.945.000,1170,1270,1220
31-Mar-2023,Onion,Uttar Pradesh,Lucknow,0,"32676,0",3.945.000,1180,1280,1230
01-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"32876,0",3.945.000,1180,1280,1230
02-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"33316,0",3.945.000,1180,1380,1230
03-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"33526,0",3.945.000,1180,1380,1240
04-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"33856,0",3.945.000,1180,1380,1240
05-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"34206,0",3.945.000,1170,1270,1220
06-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"34576,0",3.945.000,1160,1260,1210
07-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"34926,0",3.945.000,1170,1270,1220
08-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"35276,0",3.945.000,1150,1270,1220
09-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"35676,0",3.945.000,4300,4450,4400
10-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"36066,0",3.945.000,1170,1270,1220
11-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"36426,0",3.945.000,1150,1290,1240
12-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"36766,0",3.945.000,1190,1290,1240
13-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"37166,0",3.945.000,1200,1300,1250
14-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"37486,0",3.945.000,1200,1300,1250
15-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"37826,0",3.945.000,1160,1260,1210
16-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"38106,0",3.945.000,1160,1280,1220
17-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"38396,0",3.945.000,1160,1260,1230
18-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"38676,0",3.945.000,1150,1260,1220
19-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"38956,0",3.945.000,1150,1250,1220
20-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"39251,0",3.945.000,1150,1250,1220
21-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"39561,0",3.945.000,1150,1250,1200
22-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"39863,5",3.945.000,1150,1250,1200
23-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"40163,5",3.945.000,1150,1250,1200
24-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"40513,5",3.945.000,1150,1250,1200
25-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"40813,5",3.945.000,1150,1250,1200
26-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"41083,5",3.945.000,1150,1250,1200
27-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"41381,5",3.945.000,1150,1250,1180
28-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"41671,5",3.945.000,1150,1250,1180
29-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"41951,5",3.945.000,1120,1230,1160
30-Apr-2023,Onion,Uttar Pradesh,Lucknow,0,"42221,5",3.945.000,1110,1210,1160
01-May-2023,Onion,Uttar Pradesh,Lucknow,0,"42506,5",3.945.000,1070,1170,1120
02-May-2023,Onion,Uttar Pradesh,Lucknow,0,"42806,5",3.945.000,1070,1170,1120
03-May-2023,Onion,Uttar Pradesh,Lucknow,0,"43101,5",3.945.000,1070,1170,1120
04-May-2023,Onion,Uttar Pradesh,Lucknow,0,"43101,5",3.945.000,N/A,N/A,N/A
05-May-2023,Onion,Uttar Pradesh,Lucknow,0,"43399,0",3.945.000,1070,1170,1120
06-May-2023,Onion,Uttar Pradesh,Lucknow,0,"43709,0",3.945.000,1070,1170,1130
07-May-2023,Onion,Uttar Pradesh,Lucknow,0,"43979,0",3.945.000,1080,1180,1130
08-May-2023,Onion,Uttar Pradesh,Lucknow,0,"44259,0",3.945.000,1070,1170,1120
09-May-2023,Onion,Uttar Pradesh,Lucknow,0,"44589,0",3.945.000,1110,1210,1160
10-May-2023,Onion,Uttar Pradesh,Lucknow,0,"44909,0",3.945.000,1100,1200,1150
11-May-2023,Onion,Uttar Pradesh,Lucknow,0,"45259,0",3.945.000,1110,1210,1160
12-May-2023,Onion,Uttar Pradesh,Lucknow,0,"45559,0",3.945.000,1100,1200,1150
13-May-2023,Onion,Uttar Pradesh,Lucknow,0,"45939,0",3.945.000,1100,1200,1150
14-May-2023,Onion,Uttar Pradesh,Lucknow,0,"46309,0",3.945.000,1110,1210,1160
15-May-2023,Onion,Uttar Pradesh,Lucknow,0,"46659,0",3.945.000,1100,1200,1150
16-May-2023,Onion,Uttar Pradesh,Lucknow,0,"46999,0",3.945.000,1100,1200,1150
17-May-2023,Onion,Uttar Pradesh,Lucknow,0,"47289,0",3.945.000,1100,1200,1150
18-May-2023,Onion,Uttar Pradesh,Lucknow,0,"47639,0",3.945.000,1110,1210,1160
19-May-2023,Onion,Uttar Pradesh,Lucknow,0,"47969,0",3.945.000,1120,1220,1170
20-May-2023,Onion,Uttar Pradesh,Lucknow,0,"48299,0",3.945.000,1100,1200,1150
21-May-2023,Onion,Uttar Pradesh,Lucknow,0,"48679,0",3.945.000,1100,1200,1150
22-May-2023,Onion,Uttar Pradesh,Lucknow,0,"49009,0",3.945.000,1110,1210,1160
23-May-2023,Onion,Uttar Pradesh,Lucknow,0,"49359,0",3.945.000,1100,1200,1150
24-May-2023,Onion,Uttar Pradesh,Lucknow,0,"49689,0",3.945.000,1090,1190,1140
25-May-2023,Onion,Uttar Pradesh,Lucknow,0,"50039,0",3.945.000,1090,1190,1140
26-May-2023,Onion,Uttar Pradesh,Lucknow,0,"50369,0",3.945.000,1100,1200,1150
27-May-2023,Onion,Uttar Pradesh,Lucknow,0,"50699,0",3.945.000,1100,1200,1150
28-May-2023,Onion,Uttar Pradesh,Lucknow,0,"51049,0",3.945.000,1100,1200,1150
29-May-2023,Onion,Uttar Pradesh,Lucknow,0,"51389,0",3.945.000,1080,1180,1130
30-May-2023,Onion,Uttar Pradesh,Lucknow,0,"51699,0",3.945.000,1090,1190,1140
31-May-2023,Onion,Uttar Pradesh,Lucknow,0,"51999,0",3.945.000,1080,1180,1130
01-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"52329,0",3.945.000,1080,1180,1130
02-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"52629,0",3.945.000,1090,1190,1140
03-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"52979,0",3.945.000,1090,1190,1145
04-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"52979,0",3.945.000,N/A,N/A,N/A
05-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"53249,0",3.945.000,1080,1180,1130
06-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"53509,0",3.945.000,1080,1180,1130
07-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"53804,0",3.945.000,1080,1180,1130
08-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"54054,0",3.945.000,1090,1190,1140
09-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"54294,0",3.945.000,1090,1190,1150
10-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"54544,0",3.945.000,1090,1190,1150
11-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"54544,0",3.945.000,N/A,N/A,N/A
12-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"54764,0",3.945.000,1070,1170,1120
13-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"55004,0",3.945.000,1080,1180,1130
14-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"55249,0",3.945.000,1070,1180,1130
15-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"55479,0",3.945.000,1060,1170,1120
16-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"55719,0",3.945.000,1050,1170,1120
17-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"55949,0",3.945.000,1070,1170,1120
18-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"55949,0",3.945.000,N/A,N/A,N/A
19-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"56209,0",3.945.000,1100,1200,1150
20-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"56489,0",3.945.000,1090,1190,1140
21-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"56769,0",3.945.000,1100,1200,1150
22-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"57049,0",3.945.000,1100,1200,1150
23-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"57339,0",3.945.000,1090,1200,1140
24-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"57639,0",3.945.000,1100,1200,1150
25-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"57639,0",3.945.000,N/A,N/A,N/A
26-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"57929,0",3.945.000,1110,1210,1160
27-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"58219,0",3.945.000,1110,1210,1160
28-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"58509,0",3.945.000,1120,1220,1170
29-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"58509,0",3.945.000,N/A,N/A,N/A
30-Jun-2023,Onion,Uttar Pradesh,Lucknow,0,"58779,0",3.945.000,1120,1220,1170
01-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"58779,0",3.945.000,N/A,N/A,N/A
02-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"58779,0",3.945.000,N/A,N/A,N/A
03-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"59029,0",3.945.000,1200,1300,1250
04-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"59269,0",3.945.000,1300,1400,1350
05-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"59524,0",3.945.000,1330,1430,1380
06-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"59764,0",3.945.000,1350,1450,1400
07-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"60014,0",3.945.000,1400,1500,1450
08-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"60284,0",3.945.000,1400,1500,1450
09-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"60284,0",3.945.000,N/A,N/A,N/A
10-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"60522,0",3.945.000,1450,1550,1500
11-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"60772,0",3.945.000,1450,1550,1500
12-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"61042,0",3.945.000,1450,1650,1550
13-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"61312,0",3.945.000,1450,1650,1550
14-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"61592,0",3.945.000,1450,1650,1550
15-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"61872,0",3.945.000,1450,1650,1550
16-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"61872,0",3.945.000,N/A,N/A,N/A
17-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"62172,0",3.945.000,1500,1650,1570
18-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"62432,0",3.945.000,1460,1660,1570
19-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"62697,0",3.945.000,1480,1630,1560
20-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"62967,0",3.945.000,1480,1630,1560
21-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"63237,0",3.945.000,1520,1620,1570
22-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"63517,0",3.945.000,1520,1620,1570
23-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"63517,0",3.945.000,N/A,N/A,N/A
24-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"63797,0",3.945.000,1530,1630,1580
25-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"64027,0",3.945.000,1520,1620,1570
26-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"64282,0",3.945.000,1530,1630,1580
27-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"64542,0",3.945.000,1530,1630,1580
28-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"64812,0",3.945.000,1520,1620,1570
29-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"65072,0",3.945.000,1520,1620,1570
30-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"65332,0",3.945.000,1500,1620,1570
31-Jul-2023,Onion,Uttar Pradesh,Lucknow,0,"65652,0",3.945.000,1510,1610,1560
01-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"65972,0",3.945.000,1500,1600,1560
02-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"66272,0",3.945.000,1500,1600,1560
03-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"66582,0",3.945.000,1520,1620,1570
04-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"66842,0",3.945.000,1540,1630,1580
05-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"67132,0",3.945.000,1530,1630,1580
06-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"67132,0",3.945.000,N/A,N/A,N/A
07-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"67402,0",3.945.000,1520,1630,1580
08-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"67702,0",3.945.000,1530,1630,1580
09-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68012,0",3.945.000,1530,1630,1580
10-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68292,0",3.945.000,1550,1650,1600
11-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68582,0",3.945.000,1500,1650,1600
12-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68582,0",3.945.000,N/A,N/A,N/A
13-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68842,0",3.945.000,1600,1700,1650
14-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68842,0",3.945.000,N/A,N/A,N/A
15-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"68842,0",3.945.000,N/A,N/A,N/A
16-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"69072,0",3.945.000,1850,1950,1900
17-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"69302,0",3.945.000,1850,1950,1900
18-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"69572,0",3.945.000,1950,2050,2000
19-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"69822,0",3.945.000,2050,2150,2100
20-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"70082,0",3.945.000,2050,2250,2150
21-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"70402,0",3.945.000,2100,2200,2150
22-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"70672,0",3.945.000,2100,2200,2150
23-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"70932,0",3.945.000,2130,2230,2180
24-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"71212,0",3.945.000,2100,2200,2150
25-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"71542,0",3.945.000,2100,2200,2150
26-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"71832,0",3.945.000,2100,2200,2160
27-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"71832,0",3.945.000,N/A,N/A,N/A
28-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"72132,0",3.945.000,2100,2200,2165
29-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"72452,0",3.945.000,2100,2200,2150
30-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"72572,0",3.945.000,2110,2210,2160
31-Aug-2023,Onion,Uttar Pradesh,Lucknow,0,"72722,0",3.945.000,2110,2200,2160
01-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"72902,0",3.945.000,2110,2210,2160
02-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"73212,0",3.945.000,2100,2200,2150
03-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"73462,0",3.945.000,2100,2200,2150
04-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"73772,0",3.945.000,2120,2220,2170
05-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"73772,0",3.945.000,N/A,N/A,N/A
06-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"74102,0",3.945.000,2090,2190,2140
07-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"74382,0",3.945.000,2050,2150,2100
08-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"74692,0",3.945.000,2050,2150,2100
09-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"74962,0",3.945.000,2050,2150,2100
10-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"75182,0",3.945.000,2050,2150,2100
11-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"75332,0",3.945.000,2070,2170,2120
12-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"75632,0",3.945.000,1900,2050,2000
13-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"75932,0",3.945.000,1850,2050,2000
14-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"76262,0",3.945.000,1750,1950,1920
15-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"76582,0",3.945.000,1750,1950,1920
16-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"76882,0",3.945.000,1870,1970,1920
17-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"76882,0",3.945.000,N/A,N/A,N/A
18-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"77162,0",3.945.000,1750,1930,1880
19-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"77442,0",3.945.000,1850,1950,1900
20-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"77752,0",3.945.000,1900,2000,1950
21-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"78052,0",3.945.000,1900,2000,1950
22-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"78392,0",3.945.000,1910,2010,1960
23-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"78712,0",3.945.000,1850,2010,1960
24-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"78712,0",3.945.000,N/A,N/A,N/A
25-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"78712,0",3.945.000,N/A,N/A,N/A
26-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"79012,0",3.945.000,1900,2000,1950
27-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"79242,0",3.945.000,1950,2050,2000
28-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"79422,0",3.945.000,2000,2100,2050
29-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"79742,0",3.945.000,2000,2100,2050
30-Sep-2023,Onion,Uttar Pradesh,Lucknow,0,"79922,0",3.945.000,2030,2120,2070
01-Oct-2023,Onion,Uttar Pradesh,Lucknow,0,"80162,0",3.945.000,2000,2100,2050
02-Oct-2023,Onion,Uttar Pradesh,Lucknow,0,"80382,0",3.945.000,2000,2100,2060
03-Oct-2023,Onion,Uttar Pradesh,Lucknow,0,"80712,0",3.945.000,1900,2050,2000
04-Oct-2023,Onion,Uttar Pradesh,Lucknow,0,"80712,0",3.945.000,N/A,N/A,N/A
05-Oct-2023,Onion,Uttar Pradesh,Lucknow,0,"80962,0",3.945.000,2000,2230,2200
06-Oct-2023,Onion,Uttar Pradesh,Lucknow,0,"81192,0",3.945.000,2150,2230,2200
